Filename,start_date,end_date,mid_date,POINT_1_VELOCITY,POINT_2_VELOCITY,POINT_3_VELOCITY,POINT_4_VELOCITY,POINT_5_VELOCITY,POINT_6_VELOCITY,POINT_7_VELOCITY
2021-08-17_2021-08-23_S1B_S1A_T2.tif,2021-08-17,2021-08-23,2021/08/20,,,,,,,
2018-09-08_2018-09-20_S1A_S1A.tif,2018-09-08,2018-09-20,2018/09/14,,,,,,1578.0,721.0
2020-05-08_2020-05-20_S1A_S1A.tif,2020-05-08,2020-05-20,2020/05/14,7688.0,,,,,1463.0,745.0
2018-07-28_2018-08-09_S1B_S1B.tif,2018-07-28,2018-08-09,2018/08/03,,,,,,1621.0,846.0
2018-09-02_2018-09-14_S1B_S1B_T2.tif,2018-09-02,2018-09-14,2018/09/08,,,,,,,
2021-09-28_2021-10-10_S1A_S1A_T2.tif,2021-09-28,2021-10-10,2021/10/04,,,,,,,
2019-09-24_2019-09-30_S1B_S1A_T2.tif,2019-09-24,2019-09-30,2019/09/27,10028.0,,5556.0,3741.0,3290.0,1745.0,794.0
2021-09-06_2021-09-12_S1B_S1A.tif,2021-09-06,2021-09-12,2021/09/09,,,,,,,
2021-03-10_2021-03-16_S1B_S1A_T2.tif,2021-03-10,2021-03-16,2021/03/13,,,6101.0,3959.0,3545.0,1699.0,938.0
2021-10-04_2021-10-10_S1B_S1A.tif,2021-10-04,2021-10-10,2021/10/07,11716.0,,,4496.0,3956.0,2137.0,844.0
2019-08-06_2019-08-18_S1A_S1A.tif,2019-08-06,2019-08-18,2019/08/12,,,5166.0,3529.0,2873.0,1507.0,820.0
2020-08-06_2020-08-12_S1B_S1A_T2.tif,2020-08-06,2020-08-12,2020/08/09,13066.0,,6246.0,3895.0,3449.0,1685.0,806.0
2018-04-29_2018-05-11_S1A_S1A.tif,2018-04-29,2018-05-11,2018/05/05,,,,,2862.0,1667.0,856.0
2021-06-09_2021-06-21_S1B_S1B_T2.tif,2021-06-09,2021-06-21,2021/06/15,,,7065.0,4524.0,,1923.0,951.0
2018-02-01_2018-02-07_S1B_S1A.tif,2018-02-01,2018-02-07,2018/02/04,,,4925.0,3588.0,2993.0,1819.0,821.0
2020-04-15_2020-04-21_S1B_S1A_T2.tif,2020-04-15,2020-04-21,2020/04/18,,,4725.0,3390.0,,1644.0,903.0
2020-03-22_2020-03-28_S1B_S1A_T2.tif,2020-03-22,2020-03-28,2020/03/25,7200.0,,,3298.0,2737.0,1296.0,806.0
2018-10-10_2018-10-22_S1A_S1A.tif,2018-10-10,2018-10-22,2018/10/16,,,5008.0,3384.0,2958.0,1511.0,796.0
2022-03-01_2022-03-13_S1A_S1A.tif,2022-03-01,2022-03-13,2022/03/07,,,,,,,
2020-03-10_2020-03-16_S1B_S1A.tif,2020-03-10,2020-03-16,2020/03/13,,,,,,,
2020-07-13_2020-07-25_S1B_S1B.tif,2020-07-13,2020-07-25,2020/07/19,,,,,,,
2018-05-11_2018-05-23_S1A_S1A_T2.tif,2018-05-11,2018-05-23,2018/05/17,,,,,,,
2019-03-19_2019-03-31_S1A_S1A_T2.tif,2019-03-19,2019-03-31,2019/03/25,,,,,,,
2018-12-19_2018-12-25_S1B_S1A_T2.tif,2018-12-19,2018-12-25,2018/12/22,,,,,,,
2019-07-02_2019-07-14_S1B_S1B.tif,2019-07-02,2019-07-14,2019/07/08,,,,,,,
2019-08-28_2019-09-09_S1B_S1B.tif,2019-08-28,2019-09-09,2019/09/03,,,,,,1575.0,798.0
2018-07-18_2018-07-30_S1A_S1A.tif,2018-07-18,2018-07-30,2018/07/24,,,4426.0,3036.0,2802.0,1649.0,819.0
2020-06-17_2020-06-29_S1A_S1A.tif,2020-06-17,2020-06-29,2020/06/23,,,,,3037.0,1691.0,790.0
2019-08-04_2019-08-10_S1B_S1A_T2.tif,2019-08-04,2019-08-10,2019/08/07,,,,,,,
2018-03-12_2018-03-24_S1A_S1A_T2.tif,2018-03-12,2018-03-24,2018/03/18,,,,,,,
2021-02-02_2021-02-08_S1B_S1A_T2.tif,2021-02-02,2021-02-08,2021/02/05,,,6340.0,4198.0,,2151.0,802.0
2021-07-08_2021-07-14_S1B_S1A.tif,2021-07-08,2021-07-14,2021/07/11,,,,,,,
2020-12-11_2020-12-17_S1B_S1A.tif,2020-12-11,2020-12-17,2020/12/14,,,,,,,
2021-02-26_2021-03-04_S1B_S1A.tif,2021-02-26,2021-03-04,2021/03/01,10123.0,,,4019.0,3321.0,1779.0,826.0
2018-06-25_2018-07-01_S1B_S1A.tif,2018-06-25,2018-07-01,2018/06/28,7535.0,6036.0,4786.0,3369.0,2933.0,1661.0,794.0
2020-06-07_2020-06-19_S1B_S1B.tif,2020-06-07,2020-06-19,2020/06/13,,,,,,,
2018-03-14_2018-03-20_S1B_S1A_T2.tif,2018-03-14,2018-03-20,2018/03/17,,,,,,,
2017-12-27_2018-01-02_S1B_S1A.tif,2017-12-27,2018-01-02,2017/12/30,8007.0,,5333.0,3537.0,3207.0,1599.0,854.0
2020-07-17_2020-07-23_S1B_S1A.tif,2020-07-17,2020-07-23,2020/07/20,,,5869.0,4031.0,3281.0,1782.0,873.0
2018-06-18_2018-06-30_S1B_S1B.tif,2018-06-18,2018-06-30,2018/06/24,,,,,,1592.0,817.0
2021-12-18_2021-12-24_S1B_S1A_T2.tif,2021-12-18,2021-12-24,2021/12/21,9364.0,,,4237.0,3642.0,1748.0,944.0
2021-01-11_2021-01-17_S1B_S1A_T2.tif,2021-01-11,2021-01-17,2021/01/14,,,,,,,
2020-01-27_2020-02-02_S1B_S1A_T2.tif,2020-01-27,2020-02-02,2020/01/30,7701.0,,,3478.0,2997.0,1645.0,784.0
2020-11-22_2020-11-28_S1B_S1A.tif,2020-11-22,2020-11-28,2020/11/25,,,,,,,
2020-08-16_2020-08-28_S1A_S1A.tif,2020-08-16,2020-08-28,2020/08/22,,,,,3249.0,1764.0,
2020-12-11_2020-12-17_S1B_S1A_T2.tif,2020-12-11,2020-12-17,2020/12/14,10469.0,,6173.0,4106.0,3636.0,1780.0,843.0
2018-03-09_2018-03-21_S1B_S1B.tif,2018-03-09,2018-03-21,2018/03/15,,,,3401.0,3026.0,1627.0,793.0
2018-12-27_2019-01-02_S1B_S1A.tif,2018-12-27,2019-01-02,2018/12/30,,,4602.0,,2568.0,1512.0,685.0
2019-04-02_2019-04-14_S1B_S1B.tif,2019-04-02,2019-04-14,2019/04/08,,,,,,,
2018-01-05_2018-01-11_S1B_S1A_T2.tif,2018-01-05,2018-01-11,2018/01/08,,,,,,,
2020-03-27_2020-04-08_S1B_S1B.tif,2020-03-27,2020-04-08,2020/04/02,,,,,,,
2018-03-18_2018-03-24_S1B_S1A_T2.tif,2018-03-18,2018-03-24,2018/03/21,,,,,,,
2020-08-18_2020-08-30_S1B_S1B_T2.tif,2020-08-18,2020-08-30,2020/08/24,,,6231.0,3993.0,3233.0,1765.0,842.0
2021-04-07_2021-04-13_S1B_S1A_T2.tif,2021-04-07,2021-04-13,2021/04/10,,,,,,,
2019-07-26_2019-08-01_S1B_S1A_T2.tif,2019-07-26,2019-08-01,2019/07/29,9704.0,7024.0,5045.0,3364.0,3059.0,1668.0,825.0
2021-03-05_2021-03-11_S1B_S1A.tif,2021-03-05,2021-03-11,2021/03/08,,,,,,,
2020-05-26_2020-06-07_S1B_S1B_T2.tif,2020-05-26,2020-06-07,2020/06/01,,,,,,1583.0,753.0
2019-07-19_2019-07-31_S1B_S1B.tif,2019-07-19,2019-07-31,2019/07/25,,,,,,,
2018-05-19_2018-05-31_S1A_S1A.tif,2018-05-19,2018-05-31,2018/05/25,7061.0,,,,,1574.0,767.0
2018-05-17_2018-05-29_S1B_S1B_T2.tif,2018-05-17,2018-05-29,2018/05/23,,,,,,,
2019-07-31_2019-08-06_S1B_S1A_T2.tif,2019-07-31,2019-08-06,2019/08/03,9426.0,7079.0,5168.0,3539.0,2932.0,1635.0,993.0
2018-02-25_2018-03-09_S1B_S1B.tif,2018-02-25,2018-03-09,2018/03/03,,,,3344.0,2935.0,1621.0,809.0
2022-08-30_2022-09-11_S1A_S1A.tif,2022-08-30,2022-09-11,2022/09/05,,,,4035.0,3335.0,1807.0,
2021-12-06_2021-12-12_S1B_S1A.tif,2021-12-06,2021-12-12,2021/12/09,,,,,,,
2020-08-18_2020-08-24_S1B_S1A_T2.tif,2020-08-18,2020-08-24,2020/08/21,12219.0,8899.0,6329.0,4077.0,3352.0,1921.0,792.0
2022-04-20_2022-05-02_S1A_S1A.tif,2022-04-20,2022-05-02,2022/04/26,,,,,3294.0,1902.0,879.0
2020-07-13_2020-07-19_S1B_S1A_T2.tif,2020-07-13,2020-07-19,2020/07/16,12645.0,,6164.0,4048.0,3603.0,1783.0,859.0
2021-05-14_2021-05-26_S1B_S1B.tif,2021-05-14,2021-05-26,2021/05/20,,,,,,,
2019-01-12_2019-01-18_S1B_S1A_T2.tif,2019-01-12,2019-01-18,2019/01/15,,,,,,,
2020-10-22_2020-11-03_S1B_S1B.tif,2020-10-22,2020-11-03,2020/10/28,,,,,,,
2020-05-18_2020-05-30_S1B_S1B_T2.tif,2020-05-18,2020-05-30,2020/05/24,,,,,,,
2019-07-01_2019-07-13_S1A_S1A.tif,2019-07-01,2019-07-13,2019/07/07,,,5471.0,3543.0,3083.0,1646.0,802.0
2019-06-30_2019-07-12_S1B_S1B.tif,2019-06-30,2019-07-12,2019/07/06,,,,,,,
2020-03-03_2020-03-15_S1B_S1B_T2.tif,2020-03-03,2020-03-15,2020/03/09,,,,,2826.0,1639.0,747.0
2021-11-12_2021-11-18_S1B_S1A.tif,2021-11-12,2021-11-18,2021/11/15,,,,,,,
2020-08-12_2020-08-24_S1A_S1A.tif,2020-08-12,2020-08-24,2020/08/18,,,6288.0,3972.0,3273.0,1739.0,797.0
2021-09-25_2021-10-01_S1B_S1A_T2.tif,2021-09-25,2021-10-01,2021/09/28,12311.0,,6714.0,,2956.0,2034.0,1022.0
2018-08-09_2018-08-15_S1B_S1A.tif,2018-08-09,2018-08-15,2018/08/12,,6051.0,4420.0,3414.0,2997.0,1531.0,773.0
2022-06-27_2022-07-09_S1A_S1A.tif,2022-06-27,2022-07-09,2022/07/03,,,5645.0,3820.0,3300.0,1742.0,863.0
2021-03-10_2021-03-16_S1B_S1A.tif,2021-03-10,2021-03-16,2021/03/13,,,,,,,
2018-05-01_2018-05-07_S1B_S1A.tif,2018-05-01,2018-05-07,2018/05/04,,,,3290.0,2800.0,1415.0,770.0
2018-01-29_2018-02-04_S1B_S1A.tif,2018-01-29,2018-02-04,2018/02/01,,,4937.0,3700.0,3210.0,1621.0,1040.0
2022-05-14_2022-05-26_S1A_S1A_T2.tif,2022-05-14,2022-05-26,2022/05/20,,,,,,,
2018-05-29_2018-06-04_S1B_S1A_T2.tif,2018-05-29,2018-06-04,2018/06/01,,,,,,,
2020-09-23_2020-10-05_S1B_S1B.tif,2020-09-23,2020-10-05,2020/09/29,,,,,,,
2018-03-06_2018-03-18_S1B_S1B_T2.tif,2018-03-06,2018-03-18,2018/03/12,,,,,,,
2022-06-15_2022-06-27_S1A_S1A.tif,2022-06-15,2022-06-27,2022/06/21,,,5482.0,3782.0,3244.0,1750.0,
2019-06-18_2019-06-30_S1B_S1B.tif,2019-06-18,2019-06-30,2019/06/24,,,,,,,
2018-11-13_2018-11-19_S1B_S1A.tif,2018-11-13,2018-11-19,2018/11/16,,,4856.0,3351.0,2823.0,1428.0,788.0
2018-01-05_2018-01-11_S1B_S1A.tif,2018-01-05,2018-01-11,2018/01/08,,,,3574.0,3318.0,1712.0,904.0
2018-06-22_2018-06-28_S1B_S1A.tif,2018-06-22,2018-06-28,2018/06/25,,,,,2853.0,1679.0,758.0
2019-09-17_2019-09-29_S1B_S1B_T2.tif,2019-09-17,2019-09-29,2019/09/23,,,5532.0,3597.0,,1541.0,783.0
2021-06-21_2021-06-27_S1B_S1A_T2.tif,2021-06-21,2021-06-27,2021/06/24,14082.0,10236.0,7118.0,4806.0,3738.0,1961.0,778.0
2020-07-08_2020-07-14_S1B_S1A_T2.tif,2020-07-08,2020-07-14,2020/07/11,12291.0,8754.0,6050.0,3903.0,3094.0,1774.0,916.0
2019-11-23_2019-11-29_S1B_S1A.tif,2019-11-23,2019-11-29,2019/11/26,,,,,,,
2021-07-09_2021-07-21_S1A_S1A.tif,2021-07-09,2021-07-21,2021/07/15,,,7427.0,4782.0,3940.0,1913.0,928.0
2020-06-17_2020-06-29_S1A_S1A_T2.tif,2020-06-17,2020-06-29,2020/06/23,,,,,,,
2020-07-19_2020-07-31_S1A_S1A.tif,2020-07-19,2020-07-31,2020/07/25,,,6267.0,3949.0,3285.0,1800.0,819.0
2018-03-06_2018-03-12_S1B_S1A.tif,2018-03-06,2018-03-12,2018/03/09,,,4539.0,3587.0,2935.0,1669.0,768.0
2018-02-03_2018-02-09_S1B_S1A.tif,2018-02-03,2018-02-09,2018/02/06,,,,,,,
2021-05-04_2021-05-16_S1B_S1B_T2.tif,2021-05-04,2021-05-16,2021/05/10,10517.0,,4874.0,,,1909.0,
2018-03-26_2018-04-01_S1B_S1A.tif,2018-03-26,2018-04-01,2018/03/29,,,4982.0,3288.0,3041.0,1484.0,688.0
2020-09-21_2020-10-03_S1A_S1A_T2.tif,2020-09-21,2020-10-03,2020/09/27,,,,,,,
2018-05-25_2018-06-06_S1B_S1B.tif,2018-05-25,2018-06-06,2018/05/31,,,,,,1439.0,800.0
2021-01-04_2021-01-10_S1B_S1A.tif,2021-01-04,2021-01-10,2021/01/07,,,,,,,
2019-02-17_2019-02-23_S1B_S1A_T2.tif,2019-02-17,2019-02-23,2019/02/20,,,,,,,
2021-03-14_2021-03-26_S1B_S1B_T2.tif,2021-03-14,2021-03-26,2021/03/20,,,,,,,
2021-03-05_2021-03-17_S1B_S1B.tif,2021-03-05,2021-03-17,2021/03/11,,,,,,,
2019-06-08_2019-06-20_S1B_S1B_T2.tif,2019-06-08,2019-06-20,2019/06/14,,,5179.0,3453.0,3116.0,1673.0,801.0
2020-03-08_2020-03-20_S1B_S1B.tif,2020-03-08,2020-03-20,2020/03/14,,,,,,,
2022-03-18_2022-03-30_S1A_S1A.tif,2022-03-18,2022-03-30,2022/03/24,,,,3793.0,3393.0,1681.0,
2020-06-19_2020-07-01_S1B_S1B_T2.tif,2020-06-19,2020-07-01,2020/06/25,,,5632.0,3652.0,3162.0,1644.0,767.0
2020-06-05_2020-06-17_S1A_S1A_T2.tif,2020-06-05,2020-06-17,2020/06/11,,,,,,,
2019-04-19_2019-05-01_S1B_S1B_T2.tif,2019-04-19,2019-05-01,2019/04/25,,,,,,,
2021-11-21_2021-11-27_S1B_S1A.tif,2021-11-21,2021-11-27,2021/11/24,10568.0,,6322.0,4285.0,3542.0,2064.0,1080.0
2020-05-26_2020-06-01_S1B_S1A.tif,2020-05-26,2020-06-01,2020/05/29,,,,,,,
2020-10-03_2020-10-15_S1A_S1A_T2.tif,2020-10-03,2020-10-15,2020/10/09,,,,,,,
2020-02-27_2020-03-04_S1B_S1A_T2.tif,2020-02-27,2020-03-04,2020/03/01,7480.0,,,3372.0,2986.0,1449.0,791.0
2018-09-10_2018-09-16_S1B_S1A.tif,2018-09-10,2018-09-16,2018/09/13,8963.0,,4968.0,,2858.0,1625.0,793.0
2021-02-06_2021-02-12_S1B_S1A.tif,2021-02-06,2021-02-12,2021/02/09,,,,3995.0,3309.0,1963.0,
2021-09-22_2021-09-28_S1B_S1A_T2.tif,2021-09-22,2021-09-28,2021/09/25,,,,,,,
2018-03-20_2018-04-01_S1A_S1A.tif,2018-03-20,2018-04-01,2018/03/26,,,,3342.0,2931.0,1542.0,769.0
2022-07-04_2022-07-16_S1A_S1A.tif,2022-07-04,2022-07-16,2022/07/10,,,5680.0,3881.0,3261.0,1728.0,867.0
2019-04-26_2019-05-08_S1B_S1B.tif,2019-04-26,2019-05-08,2019/05/02,,,,,,,
2021-01-13_2021-01-19_S1B_S1A.tif,2021-01-13,2021-01-19,2021/01/16,,,,4128.0,3352.0,1861.0,853.0
2019-09-06_2019-09-18_S1A_S1A.tif,2019-09-06,2019-09-18,2019/09/12,,,5329.0,,2860.0,1628.0,765.0
2022-07-16_2022-07-28_S1A_S1A.tif,2022-07-16,2022-07-28,2022/07/22,,,5815.0,3919.0,3297.0,1751.0,880.0
2021-06-30_2021-07-06_S1B_S1A_T2.tif,2021-06-30,2021-07-06,2021/07/03,,,,,,,
2020-05-09_2020-05-21_S1B_S1B_T2.tif,2020-05-09,2020-05-21,2020/05/15,7893.0,,,,,1469.0,763.0
2019-06-13_2019-06-25_S1B_S1B.tif,2019-06-13,2019-06-25,2019/06/19,,,,,,,
2019-05-20_2019-06-01_S1B_S1B_T2.tif,2019-05-20,2019-06-01,2019/05/26,8424.0,,,,,1523.0,762.0
2018-02-18_2018-03-02_S1B_S1B.tif,2018-02-18,2018-03-02,2018/02/24,,,5133.0,3434.0,3072.0,1639.0,828.0
2019-03-21_2019-04-02_S1B_S1B.tif,2019-03-21,2019-04-02,2019/03/27,,,,,2742.0,1586.0,775.0
2018-03-30_2018-04-11_S1B_S1B.tif,2018-03-30,2018-04-11,2018/04/05,,,,3563.0,2979.0,1705.0,
2022-03-11_2022-03-23_S1A_S1A_T2.tif,2022-03-11,2022-03-23,2022/03/17,,,,,,,
2021-01-21_2021-01-27_S1B_S1A_T2.tif,2021-01-21,2021-01-27,2021/01/24,11307.0,,,4066.0,3253.0,1698.0,852.0
2020-11-02_2020-11-08_S1B_S1A.tif,2020-11-02,2020-11-08,2020/11/05,,,,,3404.0,1832.0,936.0
2021-07-03_2021-07-15_S1B_S1B_T2.tif,2021-07-03,2021-07-15,2021/07/09,,,7139.0,,3739.0,1971.0,876.0
2020-09-03_2020-09-09_S1B_S1A.tif,2020-09-03,2020-09-09,2020/09/06,10891.0,,,4021.0,3374.0,1737.0,1046.0
2021-08-29_2021-09-04_S1B_S1A.tif,2021-08-29,2021-09-04,2021/09/01,11942.0,9006.0,6395.0,,3552.0,1950.0,
2018-05-26_2018-06-07_S1A_S1A.tif,2018-05-26,2018-06-07,2018/06/01,,,,,,1477.0,771.0
2018-04-26_2018-05-02_S1B_S1A.tif,2018-04-26,2018-05-02,2018/04/29,7275.0,,4759.0,3358.0,2830.0,1279.0,794.0
2019-11-16_2019-11-22_S1B_S1A.tif,2019-11-16,2019-11-22,2019/11/19,,,,,,,
2018-05-17_2018-05-23_S1B_S1A_T2.tif,2018-05-17,2018-05-23,2018/05/20,,,,,,,
2020-06-12_2020-06-24_S1B_S1B.tif,2020-06-12,2020-06-24,2020/06/18,,,,,,,
2021-05-09_2021-05-15_S1B_S1A_T2.tif,2021-05-09,2021-05-15,2021/05/12,10459.0,8099.0,5886.0,,,1972.0,901.0
2018-03-15_2018-03-27_S1A_S1A.tif,2018-03-15,2018-03-27,2018/03/21,,,,3333.0,3076.0,1935.0,802.0
2020-01-12_2020-01-18_S1B_S1A.tif,2020-01-12,2020-01-18,2020/01/15,,,,,,,
2019-10-03_2019-10-09_S1B_S1A.tif,2019-10-03,2019-10-09,2019/10/06,9932.0,,5363.0,,2899.0,1510.0,789.0
2021-08-01_2021-08-07_S1B_S1A_T2.tif,2021-08-01,2021-08-07,2021/08/04,13835.0,10096.0,7240.0,4760.0,3569.0,2040.0,1068.0
2020-08-28_2020-09-09_S1A_S1A.tif,2020-08-28,2020-09-09,2020/09/03,,,,4055.0,3227.0,1764.0,
2019-07-07_2019-07-19_S1B_S1B_T2.tif,2019-07-07,2019-07-19,2019/07/13,,,5408.0,3573.0,3173.0,1628.0,846.0
2018-06-16_2018-06-28_S1A_S1A.tif,2018-06-16,2018-06-28,2018/06/22,7315.0,,,,,1654.0,823.0
2018-05-08_2018-05-20_S1B_S1B.tif,2018-05-08,2018-05-20,2018/05/14,,,,,2850.0,1561.0,798.0
2020-07-01_2020-07-07_S1B_S1A.tif,2020-07-01,2020-07-07,2020/07/04,,,,,,,
2021-04-22_2021-04-28_S1B_S1A_T2.tif,2021-04-22,2021-04-28,2021/04/25,,,,3828.0,,1853.0,
2019-09-10_2019-09-22_S1B_S1B.tif,2019-09-10,2019-09-22,2019/09/16,,,,,,,
2019-06-29_2019-07-05_S1B_S1A_T2.tif,2019-06-29,2019-07-05,2019/07/02,,,,,,,
2019-07-19_2019-07-31_S1B_S1B_T2.tif,2019-07-19,2019-07-31,2019/07/25,,,5211.0,3554.0,3044.0,1640.0,806.0
2020-05-15_2020-05-27_S1A_S1A.tif,2020-05-15,2020-05-27,2020/05/21,,,,3376.0,2869.0,1587.0,762.0
2021-08-20_2021-09-01_S1B_S1B_T2.tif,2021-08-20,2021-09-01,2021/08/26,,,,,3754.0,,941.0
2021-01-28_2021-02-03_S1B_S1A_T2.tif,2021-01-28,2021-02-03,2021/01/31,,,6204.0,3865.0,3357.0,1636.0,833.0
2018-03-24_2018-04-05_S1A_S1A.tif,2018-03-24,2018-04-05,2018/03/30,,,,,2945.0,1705.0,720.0
2020-04-24_2020-04-30_S1B_S1A.tif,2020-04-24,2020-04-30,2020/04/27,7565.0,6118.0,4512.0,,2760.0,1539.0,778.0
2019-07-02_2019-07-08_S1B_S1A_T2.tif,2019-07-02,2019-07-08,2019/07/05,10793.0,,5352.0,3642.0,3015.0,1686.0,863.0
2021-08-29_2021-09-10_S1B_S1B_T2.tif,2021-08-29,2021-09-10,2021/09/04,,,,,,,
2021-03-29_2021-04-04_S1B_S1A_T2.tif,2021-03-29,2021-04-04,2021/04/01,,,,3955.0,3133.0,1803.0,866.0
2021-06-20_2021-07-02_S1A_S1A.tif,2021-06-20,2021-07-02,2021/06/26,,,7146.0,4582.0,,1906.0,899.0
2020-04-03_2020-04-09_S1B_S1A_T2.tif,2020-04-03,2020-04-09,2020/04/06,,,,3294.0,2898.0,1323.0,769.0
2021-03-05_2021-03-11_S1B_S1A_T2.tif,2021-03-05,2021-03-11,2021/03/08,9904.0,,,4076.0,3555.0,1781.0,863.0
2020-04-25_2020-05-07_S1B_S1B.tif,2020-04-25,2020-05-07,2020/05/01,,,,,,,
2018-07-07_2018-07-13_S1B_S1A.tif,2018-07-07,2018-07-13,2018/07/10,6586.0,5123.0,3979.0,2969.0,,1541.0,850.0
2021-02-27_2021-03-11_S1A_S1A.tif,2021-02-27,2021-03-11,2021/03/05,,,,4031.0,3508.0,1731.0,877.0
2019-04-06_2019-04-18_S1B_S1B.tif,2019-04-06,2019-04-18,2019/04/12,,,,,2794.0,1591.0,750.0
2019-11-08_2019-11-14_S1B_S1A.tif,2019-11-08,2019-11-14,2019/11/11,,,5303.0,,2991.0,1771.0,705.0
2019-09-03_2019-09-15_S1A_S1A.tif,2019-09-03,2019-09-15,2019/09/09,,,,,2963.0,1535.0,
2020-10-17_2020-10-29_S1B_S1B_T2.tif,2020-10-17,2020-10-29,2020/10/23,,,,4127.0,3465.0,1942.0,808.0
2021-05-04_2021-05-16_S1B_S1B.tif,2021-05-04,2021-05-16,2021/05/10,,,,,,,
2019-12-14_2019-12-20_S1B_S1A.tif,2019-12-14,2019-12-20,2019/12/17,,,5058.0,3525.0,3131.0,1490.0,1007.0
2020-04-15_2020-04-27_S1B_S1B_T2.tif,2020-04-15,2020-04-27,2020/04/21,,,,,2836.0,1473.0,769.0
2020-06-26_2020-07-02_S1B_S1A.tif,2020-06-26,2020-07-02,2020/06/29,,,,,,,
2020-10-24_2020-10-30_S1B_S1A_T2.tif,2020-10-24,2020-10-30,2020/10/27,10939.0,8221.0,6157.0,4133.0,3364.0,1879.0,834.0
2021-05-25_2021-06-06_S1B_S1B_T2.tif,2021-05-25,2021-06-06,2021/05/31,,,,,,,
2021-06-30_2021-07-06_S1B_S1A.tif,2021-06-30,2021-07-06,2021/07/03,,,6741.0,4497.0,3785.0,1921.0,1026.0
2019-12-29_2020-01-04_S1B_S1A_T2.tif,2019-12-29,2020-01-04,2020/01/01,,,4845.0,3576.0,3071.0,1669.0,825.0
2019-01-17_2019-01-23_S1B_S1A.tif,2019-01-17,2019-01-23,2019/01/20,,,,,,,
2021-01-06_2021-01-12_S1B_S1A.tif,2021-01-06,2021-01-12,2021/01/09,,,,,,,
2018-04-13_2018-04-25_S1A_S1A.tif,2018-04-13,2018-04-25,2018/04/19,,,,3273.0,2920.0,1653.0,782.0
2021-04-03_2021-04-09_S1B_S1A.tif,2021-04-03,2021-04-09,2021/04/06,,,,,,,
2020-01-19_2020-01-25_S1B_S1A.tif,2020-01-19,2020-01-25,2020/01/22,7607.0,,,,3055.0,1857.0,864.0
2019-07-31_2019-08-12_S1B_S1B_T2.tif,2019-07-31,2019-08-12,2019/08/06,,,5056.0,3442.0,2918.0,1582.0,858.0
2019-05-02_2019-05-14_S1A_S1A.tif,2019-05-02,2019-05-14,2019/05/08,7570.0,,,,2751.0,1694.0,
2018-08-11_2018-08-23_S1A_S1A.tif,2018-08-11,2018-08-23,2018/08/17,,,4636.0,,2950.0,1562.0,785.0
2018-07-24_2018-07-30_S1B_S1A.tif,2018-07-24,2018-07-30,2018/07/27,7849.0,5856.0,4488.0,3128.0,3032.0,1677.0,781.0
2018-03-06_2018-03-12_S1B_S1A_T2.tif,2018-03-06,2018-03-12,2018/03/09,,,,,,,
2018-03-04_2018-03-16_S1B_S1B.tif,2018-03-04,2018-03-16,2018/03/10,,,,,,,
2018-08-29_2018-09-04_S1B_S1A.tif,2018-08-29,2018-09-04,2018/09/01,9399.0,6998.0,4940.0,,3323.0,,831.0
2019-06-17_2019-06-29_S1B_S1B.tif,2019-06-17,2019-06-29,2019/06/23,,,,,2895.0,1616.0,
2021-04-25_2021-05-07_S1A_S1A.tif,2021-04-25,2021-05-07,2021/05/01,9735.0,,,,,1755.0,
2021-10-16_2021-10-22_S1B_S1A.tif,2021-10-16,2021-10-22,2021/10/19,11777.0,,,4502.0,3508.0,2145.0,978.0
2018-12-24_2018-12-30_S1B_S1A.tif,2018-12-24,2018-12-30,2018/12/27,,,,,,,
2018-06-04_2018-06-16_S1A_S1A_T2.tif,2018-06-04,2018-06-16,2018/06/10,,,,,,,
2020-09-04_2020-09-16_S1B_S1B.tif,2020-09-04,2020-09-16,2020/09/10,,,,,,,
2022-02-27_2022-03-11_S1A_S1A.tif,2022-02-27,2022-03-11,2022/03/05,,,,,3647.0,1760.0,892.0
2018-03-08_2018-03-20_S1A_S1A.tif,2018-03-08,2018-03-20,2018/03/14,,,,,3406.0,1597.0,849.0
2021-07-08_2021-07-20_S1B_S1B.tif,2021-07-08,2021-07-20,2021/07/14,,,,,,,
2020-02-08_2020-02-14_S1B_S1A_T3.tif,2020-02-08,2020-02-14,2020/02/11,,,,,,,
2019-02-05_2019-02-11_S1B_S1A.tif,2019-02-05,2019-02-11,2019/02/08,,,4707.0,3326.0,,1250.0,755.0
2020-09-06_2020-09-18_S1B_S1B.tif,2020-09-06,2020-09-18,2020/09/12,,,,,,,
2020-01-21_2020-02-02_S1A_S1A.tif,2020-01-21,2020-02-02,2020/01/27,,,,,,,
2018-06-19_2018-07-01_S1A_S1A.tif,2018-06-19,2018-07-01,2018/06/25,,,,,,1492.0,783.0
2019-09-15_2019-09-27_S1A_S1A_T2.tif,2019-09-15,2019-09-27,2019/09/21,,,,,,,
2018-02-06_2018-02-12_S1B_S1A.tif,2018-02-06,2018-02-12,2018/02/09,,,3987.0,3530.0,2977.0,1596.0,813.0
2020-04-06_2020-04-18_S1A_S1A.tif,2020-04-06,2020-04-18,2020/04/12,,,,,2912.0,1625.0,
2018-08-06_2018-08-18_S1A_S1A.tif,2018-08-06,2018-08-18,2018/08/12,,,4682.0,3197.0,2960.0,1630.0,848.0
2020-06-20_2020-07-02_S1A_S1A.tif,2020-06-20,2020-07-02,2020/06/26,,,5647.0,3718.0,3230.0,1675.0,788.0
